Datetime,Day-ahead Price [GBP/MWh],Net Load,Last Closing Gas Price [GBpence/therm]
2021-12-09 07:00:00+00:00,252.455,25109.5,260.33
2021-12-09 08:00:00+00:00,279,31398.71303,260.33
2021-12-09 09:00:00+00:00,284.235,34449.98725,260.33
2021-12-09 10:00:00+00:00,284.225,34952.10467,260.33
2021-12-09 11:00:00+00:00,281.82,34388.26673,260.33
2021-12-09 12:00:00+00:00,281.995,34398.04562,260.33
2021-12-09 13:00:00+00:00,283.67,34731.09815,260.33
2021-12-09 14:00:00+00:00,293.155,35244.74524,260.33
2021-12-09 15:00:00+00:00,323.94,35545.21405,260.33
2021-12-09 16:00:00+00:00,335.705,35160.73016,260.33
2021-12-09 17:00:00+00:00,304.67,37619.5,260.33
2021-12-09 18:00:00+00:00,268.325,37221.5,260.33
2021-12-09 19:00:00+00:00,233.125,34895.5,260.33
2021-12-09 20:00:00+00:00,205.73,31406.5,260.33
2021-12-09 21:00:00+00:00,190.685,28488.5,260.33
2021-12-09 22:00:00+00:00,186.485,24316,260.33
2021-12-09 23:00:00+00:00,189.765,20271,260.33
2021-12-10 00:00:00+00:00,186.36,16110.5,260.33
2021-12-10 01:00:00+00:00,174.68,14921,256.11
2021-12-10 02:00:00+00:00,160.4,14248,256.11
2021-12-10 03:00:00+00:00,160.515,13182,256.11
2021-12-10 04:00:00+00:00,175.705,12294,256.11
2021-12-10 05:00:00+00:00,209.85,11957.5,256.11
2021-12-10 06:00:00+00:00,225.985,13655.5,256.11
2021-12-10 07:00:00+00:00,229.665,19350.5,256.11
2021-12-10 08:00:00+00:00,233.435,25715.6364,256.11
2021-12-10 09:00:00+00:00,221.2,27863.85502,256.11
2021-12-10 10:00:00+00:00,214.21,27871.01841,256.11
2021-12-10 11:00:00+00:00,214.9,26511.02992,256.11
2021-12-10 12:00:00+00:00,218.48,26063.22265,256.11
2021-12-10 13:00:00+00:00,226.86,25541.40138,256.11
2021-12-10 14:00:00+00:00,242.665,26180.05745,256.11
2021-12-10 15:00:00+00:00,267.1,27353.24666,256.11
2021-12-10 16:00:00+00:00,281.785,28994.00829,256.11
2021-12-10 17:00:00+00:00,270.605,32535,256.11
2021-12-10 18:00:00+00:00,249.935,33864,256.11
2021-12-10 19:00:00+00:00,228.865,32982.5,256.11
2021-12-10 20:00:00+00:00,214.785,31524.5,256.11
2021-12-10 21:00:00+00:00,207.495,29646.5,256.11
2021-12-10 22:00:00+00:00,202.935,26982,256.11
2021-12-10 23:00:00+00:00,198.925,24508.5,256.11
2021-12-11 00:00:00+00:00,193.73,22288,256.11
2021-12-11 01:00:00+00:00,190,22345,268.8
2021-12-11 02:00:00+00:00,186.535,21951,268.8
2021-12-11 03:00:00+00:00,184.69,21543.5,268.8
2021-12-11 04:00:00+00:00,188.355,21205,268.8
2021-12-11 05:00:00+00:00,204.78,21118,268.8
2021-12-11 06:00:00+00:00,218.4,21796,268.8
2021-12-11 07:00:00+00:00,227.685,24012,268.8
2021-12-11 08:00:00+00:00,242.47,26858.50848,268.8
2021-12-11 09:00:00+00:00,245.74,29329.95368,268.8
2021-12-11 10:00:00+00:00,237.76,30512.42274,268.8
2021-12-11 11:00:00+00:00,224.71,30040.83739,268.8
2021-12-11 12:00:00+00:00,215.78,29253.53106,268.8
2021-12-11 13:00:00+00:00,214.63,29249.11474,268.8
2021-12-11 14:00:00+00:00,219.195,29530.24233,268.8
2021-12-11 15:00:00+00:00,233.565,29187.71545,268.8
2021-12-11 16:00:00+00:00,245.45,28988.99744,268.8
2021-12-11 17:00:00+00:00,237.63,30600.5,268.8
2021-12-11 18:00:00+00:00,222.14,31216,268.8
2021-12-11 19:00:00+00:00,213.615,29357,268.8
2021-12-11 20:00:00+00:00,206.47,26417.5,268.8
2021-12-11 21:00:00+00:00,189.005,23682.5,268.8
2021-12-11 22:00:00+00:00,195.725,21280.5,268.8
2021-12-11 23:00:00+00:00,216.17,18798,268.8
2021-12-12 00:00:00+00:00,204.54,17159,268.8
2021-12-12 01:00:00+00:00,188.175,17908.5,268.8
2021-12-12 02:00:00+00:00,181.525,17857.5,268.8
2021-12-12 03:00:00+00:00,178.96,17076,268.8
2021-12-12 04:00:00+00:00,181.9,16359.5,268.8
2021-12-12 05:00:00+00:00,201.715,16178,268.8
2021-12-12 06:00:00+00:00,208.355,16710,268.8
2021-12-12 07:00:00+00:00,204.755,18520.5,268.8
2021-12-12 08:00:00+00:00,218.175,20469.25235,268.8
2021-12-12 09:00:00+00:00,242.765,23155.57072,268.8
2021-12-12 10:00:00+00:00,260.395,25260.06517,268.8
2021-12-12 11:00:00+00:00,262.375,25725.01126,268.8
2021-12-12 12:00:00+00:00,252.185,25536.70274,268.8
2021-12-12 13:00:00+00:00,229.84,25706.24661,268.8
2021-12-12 14:00:00+00:00,214.53,25265.88978,268.8
2021-12-12 15:00:00+00:00,235.26,24763.22291,268.8
2021-12-12 16:00:00+00:00,251.265,24545.82636,268.8
2021-12-12 17:00:00+00:00,231.12,26444,268.8
2021-12-12 18:00:00+00:00,216.125,26451,268.8
2021-12-12 19:00:00+00:00,208.39,24332.5,268.8
2021-12-12 20:00:00+00:00,207.71,21528,268.8
2021-12-12 21:00:00+00:00,192.285,18700.5,268.8
2021-12-12 22:00:00+00:00,175.01,16067.5,268.8
2021-12-12 23:00:00+00:00,168.74,13078,268.8
2021-12-13 00:00:00+00:00,161.885,9970.5,268.8
2021-12-13 01:00:00+00:00,157.53,9664,268.8
2021-12-13 02:00:00+00:00,159.545,9963.5,268.8
2021-12-13 03:00:00+00:00,175.97,9843,268.8
2021-12-13 04:00:00+00:00,197.615,10244.5,268.8
2021-12-13 05:00:00+00:00,229,11101.5,268.8
2021-12-13 06:00:00+00:00,223.09,13795,268.8
2021-12-13 07:00:00+00:00,224.075,19984.5,268.8
2021-12-13 08:00:00+00:00,254.115,26548.62569,268.8
2021-12-13 09:00:00+00:00,258.18,29491.85822,268.8
2021-12-13 10:00:00+00:00,257.06,30596.1673,268.8
2021-12-13 11:00:00+00:00,253.14,31147.12192,268.8
2021-12-13 12:00:00+00:00,253.245,31774.78587,268.8
2021-12-13 13:00:00+00:00,259.14,32054.9818,268.8
2021-12-13 14:00:00+00:00,270.725,32748.67932,268.8
2021-12-13 15:00:00+00:00,293.25,32969.14711,268.8
2021-12-13 16:00:00+00:00,321.04,33616.52628,268.8
2021-12-13 17:00:00+00:00,316.675,36326,268.8
2021-12-13 18:00:00+00:00,285.675,36867.5,268.8
2021-12-13 19:00:00+00:00,253.16,35748.5,268.8
2021-12-13 20:00:00+00:00,230.56,33623,268.8
2021-12-13 21:00:00+00:00,225.67,31254.5,268.8
2021-12-13 22:00:00+00:00,224.985,28040,268.8
2021-12-13 23:00:00+00:00,224.98,24218.5,268.8
2021-12-14 00:00:00+00:00,223.665,21701,268.8
2021-12-14 01:00:00+00:00,217.42,22001,294.54
2021-12-14 02:00:00+00:00,208.02,21351.5,294.54
2021-12-14 03:00:00+00:00,194.84,20218.5,294.54
2021-12-14 04:00:00+00:00,202.54,19255,294.54
2021-12-14 05:00:00+00:00,232.185,18621,294.54
2021-12-14 06:00:00+00:00,256.545,19622.5,294.54
2021-12-14 07:00:00+00:00,276.065,24416.5,294.54
2021-12-14 08:00:00+00:00,283.68,29707.24938,294.54
2021-12-14 09:00:00+00:00,279.705,30765.38776,294.54
2021-12-14 10:00:00+00:00,272.2,30936.28095,294.54
2021-12-14 11:00:00+00:00,270.93,30498.26859,294.54
2021-12-14 12:00:00+00:00,274.955,30268.07868,294.54
2021-12-14 13:00:00+00:00,280.36,30298.9656,294.54
2021-12-14 14:00:00+00:00,293.61,30015.28808,294.54
2021-12-14 15:00:00+00:00,322.645,29899.3495,294.54
2021-12-14 16:00:00+00:00,337.325,30631.9644,294.54
2021-12-14 17:00:00+00:00,318.585,33604.5,294.54
2021-12-14 18:00:00+00:00,296.495,34167,294.54
2021-12-14 19:00:00+00:00,267.915,32553.5,294.54
2021-12-14 20:00:00+00:00,241.735,30799.5,294.54
2021-12-14 21:00:00+00:00,220.105,28024.5,294.54
2021-12-14 22:00:00+00:00,220.935,24585,294.54
2021-12-14 23:00:00+00:00,233.715,20663,294.54
2021-12-15 00:00:00+00:00,225.32,16476,294.54
2021-12-15 01:00:00+00:00,209.6,14799,323.4
2021-12-15 02:00:00+00:00,191.88,14588.5,323.4
2021-12-15 03:00:00+00:00,188.925,13475,323.4
2021-12-15 04:00:00+00:00,205.885,12820.5,323.4
2021-12-15 05:00:00+00:00,234.095,12837,323.4
2021-12-15 06:00:00+00:00,251.33,14666.5,323.4
2021-12-15 07:00:00+00:00,261.875,20009.5,323.4
2021-12-15 08:00:00+00:00,272.22,26052.8438,323.4
2021-12-15 09:00:00+00:00,262.36,28401.7937,323.4
2021-12-15 10:00:00+00:00,249.615,29242.38335,323.4
2021-12-15 11:00:00+00:00,255.07,29057.99745,323.4
2021-12-15 12:00:00+00:00,270.515,29127.76662,323.4
2021-12-15 13:00:00+00:00,283.95,30413.92269,323.4
2021-12-15 14:00:00+00:00,294.67,31292.36187,323.4
2021-12-15 15:00:00+00:00,322.395,32470.30135,323.4
2021-12-15 16:00:00+00:00,354.21,34664.89124,323.4
2021-12-15 17:00:00+00:00,350.87,38021.5,323.4
2021-12-15 18:00:00+00:00,333.22,39499.5,323.4
2021-12-15 19:00:00+00:00,309.39,38964.5,323.4
2021-12-15 20:00:00+00:00,274.06,37475.5,323.4
2021-12-15 21:00:00+00:00,248.68,34877.5,323.4
2021-12-15 22:00:00+00:00,233.145,31597,323.4
2021-12-15 23:00:00+00:00,225.905,28319.5,323.4
2021-12-16 00:00:00+00:00,223.125,24618.5,323.4
2021-12-16 01:00:00+00:00,220.94,23418,335.06
2021-12-16 02:00:00+00:00,215.51,23355.5,335.06
2021-12-16 03:00:00+00:00,215.18,22700,335.06
2021-12-16 04:00:00+00:00,225.285,22241.5,335.06
2021-12-16 05:00:00+00:00,258.23,21960.5,335.06
2021-12-16 06:00:00+00:00,310.62,23588.5,335.06
2021-12-16 07:00:00+00:00,347.94,28564.5,335.06
2021-12-16 08:00:00+00:00,361.26,33632.0635,335.06
2021-12-16 09:00:00+00:00,357.045,35660.60926,335.06
2021-12-16 10:00:00+00:00,347.305,36135.98475,335.06
2021-12-16 11:00:00+00:00,342.14,35823.13978,335.06
2021-12-16 12:00:00+00:00,355.1,35866.89811,335.06
2021-12-16 13:00:00+00:00,375.93,36054.23176,335.06
2021-12-16 14:00:00+00:00,381.32,36342.58514,335.06
2021-12-16 15:00:00+00:00,708.195,36801.47052,335.06
2021-12-16 16:00:00+00:00,1230.475,38018.24727,335.06
2021-12-16 17:00:00+00:00,1115.285,41848,335.06
2021-12-16 18:00:00+00:00,691.575,42725.5,335.06
2021-12-16 19:00:00+00:00,469.595,41664.5,335.06
2021-12-16 20:00:00+00:00,328.27,39284,335.06
2021-12-16 21:00:00+00:00,271.95,37265.5,335.06
2021-12-16 22:00:00+00:00,246.595,33923,335.06
2021-12-16 23:00:00+00:00,243.085,30611.5,335.06
2021-12-17 00:00:00+00:00,238.7,27054.5,335.06
2021-12-17 01:00:00+00:00,231.09,25635,359.48
2021-12-17 02:00:00+00:00,224.235,25287.5,359.48
2021-12-17 03:00:00+00:00,225.225,24629,359.48
2021-12-17 04:00:00+00:00,239.625,24023.5,359.48
2021-12-17 05:00:00+00:00,278.66,23710.5,359.48
2021-12-17 06:00:00+00:00,331.77,24836.5,359.48
2021-12-17 07:00:00+00:00,369.36,29424,359.48
2021-12-17 08:00:00+00:00,382.435,34563.30439,359.48
2021-12-17 09:00:00+00:00,378.48,37114.75273,359.48
2021-12-17 10:00:00+00:00,360.525,38307.82764,359.48
2021-12-17 11:00:00+00:00,346.55,37995.17174,359.48
2021-12-17 12:00:00+00:00,355.71,37703.40917,359.48
2021-12-17 13:00:00+00:00,370.945,38078.73633,359.48
2021-12-17 14:00:00+00:00,388.29,38478.10984,359.48
2021-12-17 15:00:00+00:00,749.51,37988.54304,359.48
2021-12-17 16:00:00+00:00,1293.59,38856.48793,359.48
2021-12-17 17:00:00+00:00,1014.31,40956,359.48
2021-12-17 18:00:00+00:00,506.28,41709.5,359.48
2021-12-17 19:00:00+00:00,421.49,40633.5,359.48
2021-12-17 20:00:00+00:00,316.05,38135.5,359.48
2021-12-17 21:00:00+00:00,250.1,35808.5,359.48
2021-12-17 22:00:00+00:00,252.205,32682,359.48
2021-12-17 23:00:00+00:00,259.53,29715.5,359.48
2021-12-18 00:00:00+00:00,261.965,26712,359.48
2021-12-18 01:00:00+00:00,255.305,25455.5,344.9
2021-12-18 02:00:00+00:00,232.52,24639.5,344.9
2021-12-18 03:00:00+00:00,224.415,23446,344.9
2021-12-18 04:00:00+00:00,230.36,22403,344.9
2021-12-18 05:00:00+00:00,243.895,21704.5,344.9
2021-12-18 06:00:00+00:00,249.675,22329,344.9
2021-12-18 07:00:00+00:00,259.24,24613,344.9
2021-12-18 08:00:00+00:00,282.245,27587.441,344.9
2021-12-18 09:00:00+00:00,297.47,30851.69215,344.9
2021-12-18 10:00:00+00:00,307.45,33242.97257,344.9
2021-12-18 11:00:00+00:00,311.73,33987.08419,344.9
2021-12-18 12:00:00+00:00,312.01,33867.77241,344.9
2021-12-18 13:00:00+00:00,291.015,34340.12101,344.9
2021-12-18 14:00:00+00:00,281.705,33866.78303,344.9
2021-12-18 15:00:00+00:00,328.88,33767.35803,344.9
2021-12-18 16:00:00+00:00,382.725,34780.99321,344.9
2021-12-18 17:00:00+00:00,389.655,37278.5,344.9
2021-12-18 18:00:00+00:00,344.08,38370.5,344.9
2021-12-18 19:00:00+00:00,296.445,37245,344.9
2021-12-18 20:00:00+00:00,287.5,35303,344.9
2021-12-18 21:00:00+00:00,276.66,33304,344.9
2021-12-18 22:00:00+00:00,267.25,31148,344.9
2021-12-18 23:00:00+00:00,271.65,28945,344.9
2021-12-19 00:00:00+00:00,260.55,26499,344.9
2021-12-19 01:00:00+00:00,245,25715.5,344.9
2021-12-19 02:00:00+00:00,231.35,25147,344.9
2021-12-19 03:00:00+00:00,227.665,23814.5,344.9
2021-12-19 04:00:00+00:00,232.9,23037,344.9
2021-12-19 05:00:00+00:00,241.92,22557,344.9
2021-12-19 06:00:00+00:00,248.105,22713.5,344.9
2021-12-19 07:00:00+00:00,259.88,24122.5,344.9
2021-12-19 08:00:00+00:00,276.775,26338.39486,344.9
2021-12-19 09:00:00+00:00,287.815,29405.70846,344.9
2021-12-19 10:00:00+00:00,304.76,32139.03501,344.9
2021-12-19 11:00:00+00:00,320.765,33299.44806,344.9
2021-12-19 12:00:00+00:00,303.905,33623.41037,344.9
2021-12-19 13:00:00+00:00,272.805,34635.98899,344.9
2021-12-19 14:00:00+00:00,266.035,34704.31613,344.9
2021-12-19 15:00:00+00:00,317.465,34962.34104,344.9
2021-12-19 16:00:00+00:00,373.985,35904.98633,344.9
2021-12-19 17:00:00+00:00,368.995,38680.5,344.9
2021-12-19 18:00:00+00:00,328.075,38952,344.9
2021-12-19 19:00:00+00:00,292.755,37495,344.9
2021-12-19 20:00:00+00:00,278.815,35415,344.9
2021-12-19 21:00:00+00:00,254.635,33195.5,344.9
2021-12-19 22:00:00+00:00,244.955,30637.5,344.9
2021-12-19 23:00:00+00:00,254.02,27623.5,344.9
2021-12-20 00:00:00+00:00,250.875,24607.5,344.9
2021-12-20 01:00:00+00:00,242.565,24319,344.9
2021-12-20 02:00:00+00:00,234.475,24247.5,344.9
2021-12-20 03:00:00+00:00,235.075,23362.5,344.9
2021-12-20 04:00:00+00:00,250.325,22637,344.9
2021-12-20 05:00:00+00:00,286.825,22712,344.9
2021-12-20 06:00:00+00:00,334.33,24126,344.9
2021-12-20 07:00:00+00:00,366.375,28169,344.9
2021-12-20 08:00:00+00:00,385.025,32927.39897,344.9
2021-12-20 09:00:00+00:00,389.22,36981.8612,344.9
2021-12-20 10:00:00+00:00,380.21,38461.87984,344.9
2021-12-20 11:00:00+00:00,383.1,39017.4261,344.9
2021-12-20 12:00:00+00:00,392.45,39303.55168,344.9
2021-12-20 13:00:00+00:00,397.08,39716.79847,344.9
2021-12-20 14:00:00+00:00,411.785,40036.85837,344.9
2021-12-20 15:00:00+00:00,509.125,40278.85167,344.9
2021-12-20 16:00:00+00:00,689.075,41391.47391,344.9
2021-12-20 17:00:00+00:00,681.835,43226.5,344.9
2021-12-20 18:00:00+00:00,507.215,44325.5,344.9
2021-12-20 19:00:00+00:00,387.25,43736,344.9
2021-12-20 20:00:00+00:00,325.58,41322,344.9
2021-12-20 21:00:00+00:00,293.005,38821.5,344.9
2021-12-20 22:00:00+00:00,280.36,35358.5,344.9
2021-12-20 23:00:00+00:00,281.26,31552.5,344.9
2021-12-21 00:00:00+00:00,273.66,28196,344.9
2021-12-21 01:00:00+00:00,266.17,27445,371.83
2021-12-21 02:00:00+00:00,257.845,27153,371.83
2021-12-21 03:00:00+00:00,255.77,26224.5,371.83
2021-12-21 04:00:00+00:00,272.26,25446.5,371.83
2021-12-21 05:00:00+00:00,312.99,25058.5,371.83
2021-12-21 06:00:00+00:00,365.68,26360,371.83
2021-12-21 07:00:00+00:00,402.375,31239.5,371.83
2021-12-21 08:00:00+00:00,425.43,37083.6936,371.83
2021-12-21 09:00:00+00:00,421.515,39570.911,371.83
2021-12-21 10:00:00+00:00,400.895,40253.54941,371.83
2021-12-21 11:00:00+00:00,393.86,39829.33466,371.83
2021-12-21 12:00:00+00:00,391.965,39685.34093,371.83
2021-12-21 13:00:00+00:00,404.42,39850.49831,371.83
2021-12-21 14:00:00+00:00,429.255,40053.50313,371.83
2021-12-21 15:00:00+00:00,542.005,40437.56769,371.83
2021-12-21 16:00:00+00:00,715.805,41344.92391,371.83
2021-12-21 17:00:00+00:00,701.735,43969.5,371.83
2021-12-21 18:00:00+00:00,558.185,44579,371.83
2021-12-21 19:00:00+00:00,456.225,43601,371.83
2021-12-21 20:00:00+00:00,360.09,41974.5,371.83
2021-12-21 21:00:00+00:00,291.41,39307,371.83
2021-12-21 22:00:00+00:00,286.465,35716.5,371.83
2021-12-21 23:00:00+00:00,302.485,31601.5,371.83
2021-12-22 00:00:00+00:00,300.32,27600,371.83
2021-12-22 01:00:00+00:00,285.25,25674,451.72
2021-12-22 02:00:00+00:00,268.985,25064.5,451.72
2021-12-22 03:00:00+00:00,265.43,23948.5,451.72
2021-12-22 04:00:00+00:00,286.41,23131.5,451.72
2021-12-22 05:00:00+00:00,319.72,22676,451.72
2021-12-22 06:00:00+00:00,347.93,23462.5,451.72
2021-12-22 07:00:00+00:00,384.115,27421.5,451.72
2021-12-22 08:00:00+00:00,403.86,32173.09934,451.72
2021-12-22 09:00:00+00:00,397.37,34512.8164,451.72
2021-12-22 10:00:00+00:00,385.24,34728.76869,451.72
2021-12-22 11:00:00+00:00,372.865,34571.17444,451.72
2021-12-22 12:00:00+00:00,371.21,34564.87366,451.72
2021-12-22 13:00:00+00:00,378.205,34865.74862,451.72
2021-12-22 14:00:00+00:00,389.19,35390.21055,451.72
2021-12-22 15:00:00+00:00,409.595,35126.32456,451.72
2021-12-22 16:00:00+00:00,421.8,35200.78577,451.72
2021-12-22 17:00:00+00:00,399.465,36709,451.72
2021-12-22 18:00:00+00:00,364.54,36905,451.72
2021-12-22 19:00:00+00:00,335.27,35940.5,451.72
2021-12-22 20:00:00+00:00,318.355,34329,451.72
2021-12-22 21:00:00+00:00,298.705,32237.5,451.72
2021-12-22 22:00:00+00:00,301.965,29411,451.72
2021-12-22 23:00:00+00:00,320.465,26251,451.72
2021-12-23 00:00:00+00:00,315.52,23494.5,451.72
2021-12-23 01:00:00+00:00,304.465,23318.5,432.34
2021-12-23 02:00:00+00:00,288.23,23053.5,432.34
2021-12-23 03:00:00+00:00,283.595,22145.5,432.34
2021-12-23 04:00:00+00:00,296.25,21487,432.34
2021-12-23 05:00:00+00:00,313.905,20952.5,432.34
2021-12-23 06:00:00+00:00,326.085,21872.5,432.34
2021-12-23 07:00:00+00:00,347.965,25933.5,432.34
2021-12-23 08:00:00+00:00,366.655,30666.9912,432.34
2021-12-23 09:00:00+00:00,363.165,32776.42429,432.34
2021-12-23 10:00:00+00:00,354.07,32989.07667,432.34
2021-12-23 11:00:00+00:00,347.135,33014.58021,432.34
2021-12-23 12:00:00+00:00,340.065,33477.96825,432.34
2021-12-23 13:00:00+00:00,332.455,33141.91379,432.34
2021-12-23 14:00:00+00:00,329.315,32275.90522,432.34
2021-12-23 15:00:00+00:00,343.695,31743.35734,432.34
2021-12-23 16:00:00+00:00,368.29,31871.41592,432.34
2021-12-23 17:00:00+00:00,371.465,33557,432.34
2021-12-23 18:00:00+00:00,354.71,33907,432.34
2021-12-23 19:00:00+00:00,338.12,32556.5,432.34
2021-12-23 20:00:00+00:00,326.415,30963.5,432.34
2021-12-23 21:00:00+00:00,307.875,28479.5,432.34
2021-12-23 22:00:00+00:00,298.26,25659,432.34
2021-12-23 23:00:00+00:00,302.15,22727.5,432.34
2021-12-24 00:00:00+00:00,295.395,20051,432.34
2021-12-24 01:00:00+00:00,281.01,19802,325.6
2021-12-24 02:00:00+00:00,265.575,19424.5,325.6
2021-12-24 03:00:00+00:00,261.925,18969,325.6
2021-12-24 04:00:00+00:00,267.655,18751.5,325.6
2021-12-24 05:00:00+00:00,282.635,18255.5,325.6
2021-12-24 06:00:00+00:00,287.105,19203,325.6
2021-12-24 07:00:00+00:00,306.385,22080,325.6
2021-12-24 08:00:00+00:00,343.67,25406.25646,325.6
2021-12-24 09:00:00+00:00,353.7,28629.18825,325.6
2021-12-24 10:00:00+00:00,354.16,30587.71515,325.6
2021-12-24 11:00:00+00:00,347.05,30905.64883,325.6
2021-12-24 12:00:00+00:00,326.945,30348.08706,325.6
2021-12-24 13:00:00+00:00,308.375,29135.82093,325.6
2021-12-24 14:00:00+00:00,298.94,27653.75871,325.6
2021-12-24 15:00:00+00:00,309.79,26682.25019,325.6
2021-12-24 16:00:00+00:00,329.51,26448.4213,325.6
2021-12-24 17:00:00+00:00,320.6,28319.5,325.6
2021-12-24 18:00:00+00:00,305.935,28811,325.6
2021-12-24 19:00:00+00:00,299.215,26543,325.6
2021-12-24 20:00:00+00:00,291.505,23548.5,325.6
2021-12-24 21:00:00+00:00,278.77,20743,325.6
2021-12-24 22:00:00+00:00,245.765,18255.5,325.6
2021-12-24 23:00:00+00:00,205.865,15894.5,325.6
2021-12-25 00:00:00+00:00,181.465,13944.5,325.6
2021-12-25 01:00:00+00:00,162.74,13679.5,267.82
2021-12-25 02:00:00+00:00,138.005,12027.5,267.82
2021-12-25 03:00:00+00:00,122.795,10020,267.82
2021-12-25 04:00:00+00:00,119.885,8553.5,267.82
2021-12-25 05:00:00+00:00,133.965,7370,267.82
2021-12-25 06:00:00+00:00,153.45,7175.5,267.82
2021-12-25 07:00:00+00:00,174.705,8345,267.82
2021-12-25 08:00:00+00:00,194.75,10379.4941,267.82
2021-12-25 09:00:00+00:00,202.86,13384.86579,267.82
2021-12-25 10:00:00+00:00,213.475,16089.54579,267.82
2021-12-25 11:00:00+00:00,234.355,17657.96114,267.82
2021-12-25 12:00:00+00:00,245.51,18654.32338,267.82
2021-12-25 13:00:00+00:00,231.115,19190.64434,267.82
2021-12-25 14:00:00+00:00,210.975,18753.98048,267.82
2021-12-25 15:00:00+00:00,207.01,17132.11706,267.82
2021-12-25 16:00:00+00:00,211.735,15243.45897,267.82
2021-12-25 17:00:00+00:00,209.145,14567.5,267.82
2021-12-25 18:00:00+00:00,204.14,13326.5,267.82
2021-12-25 19:00:00+00:00,195.8,12376.5,267.82
2021-12-25 20:00:00+00:00,184.965,11738.5,267.82
2021-12-25 21:00:00+00:00,168.82,11265.5,267.82
2021-12-25 22:00:00+00:00,160.01,10467,267.82
2021-12-25 23:00:00+00:00,155.96,9792.5,267.82
2021-12-26 00:00:00+00:00,138.22,8628.5,267.82
2021-12-26 01:00:00+00:00,117.395,8843,267.82
2021-12-26 02:00:00+00:00,97.49,8342,267.82
2021-12-26 03:00:00+00:00,82.645,7754,267.82
2021-12-26 04:00:00+00:00,80.425,7468.5,267.82
2021-12-26 05:00:00+00:00,98.67,6680.5,267.82
2021-12-26 06:00:00+00:00,102.08,6336,267.82
2021-12-26 07:00:00+00:00,110.73,6995,267.82
2021-12-26 08:00:00+00:00,145.46,7728.997965,267.82
2021-12-26 09:00:00+00:00,171.47,9729.119702,267.82
2021-12-26 10:00:00+00:00,184.04,13379.15862,267.82
2021-12-26 11:00:00+00:00,192.215,16392.35814,267.82
2021-12-26 12:00:00+00:00,196.605,18543.86531,267.82
2021-12-26 13:00:00+00:00,191.535,20141.80169,267.82
2021-12-26 14:00:00+00:00,181.865,20863.00754,267.82
2021-12-26 15:00:00+00:00,188.825,21523.28047,267.82
2021-12-26 16:00:00+00:00,218.54,21705.51438,267.82
2021-12-26 17:00:00+00:00,226.535,23856.5,267.82
2021-12-26 18:00:00+00:00,213.445,25002.5,267.82
2021-12-26 19:00:00+00:00,202.88,25098.5,267.82
2021-12-26 20:00:00+00:00,191.66,24866,267.82
2021-12-26 21:00:00+00:00,183.93,24533,267.82
2021-12-26 22:00:00+00:00,181.28,23467.5,267.82
2021-12-26 23:00:00+00:00,174.85,22267.5,267.82
2021-12-27 00:00:00+00:00,180.445,21079.5,267.82
2021-12-27 01:00:00+00:00,177.285,20775.5,267.82
2021-12-27 02:00:00+00:00,154.85,20154,267.82
2021-12-27 03:00:00+00:00,142.8,19135,267.82
2021-12-27 04:00:00+00:00,155.3,18332.5,267.82
2021-12-27 05:00:00+00:00,178.405,17855,267.82
2021-12-27 06:00:00+00:00,171.19,18615,267.82
2021-12-27 07:00:00+00:00,165.13,20794.5,267.82
2021-12-27 08:00:00+00:00,188.195,22738.4801,267.82
2021-12-27 09:00:00+00:00,207.84,24733.11324,267.82
2021-12-27 10:00:00+00:00,205.14,27488.63763,267.82
2021-12-27 11:00:00+00:00,198.305,29231.1997,267.82
2021-12-27 12:00:00+00:00,195.455,29692.20535,267.82
2021-12-27 13:00:00+00:00,188.53,30105.20234,267.82
2021-12-27 14:00:00+00:00,184.14,30445.75989,267.82
2021-12-27 15:00:00+00:00,207.465,30067.5749,267.82
2021-12-27 16:00:00+00:00,234.495,28596.65453,267.82
2021-12-27 17:00:00+00:00,219.01,29631.5,267.82
2021-12-27 18:00:00+00:00,199.2,30073.5,267.82
2021-12-27 19:00:00+00:00,192.99,29657.5,267.82
2021-12-27 20:00:00+00:00,181.545,28743.5,267.82
2021-12-27 21:00:00+00:00,164.415,27529.5,267.82
2021-12-27 22:00:00+00:00,189.97,25659.5,267.82
2021-12-27 23:00:00+00:00,218.405,23931.5,267.82
2021-12-28 00:00:00+00:00,207.38,21784,267.82
2021-12-28 01:00:00+00:00,191.575,20724.5,267.82
2021-12-28 02:00:00+00:00,158.125,20144,267.82
2021-12-28 03:00:00+00:00,130.66,19058,267.82
2021-12-28 04:00:00+00:00,118.315,17651,267.82
2021-12-28 05:00:00+00:00,117.06,16687.5,267.82
2021-12-28 06:00:00+00:00,128.77,16933,267.82
2021-12-28 07:00:00+00:00,147.22,18038,267.82
2021-12-28 08:00:00+00:00,167.495,19203.36272,267.82
2021-12-28 09:00:00+00:00,174.905,20479.78918,267.82
2021-12-28 10:00:00+00:00,174.45,21911.5395,267.82
2021-12-28 11:00:00+00:00,177.02,23233.25477,267.82
2021-12-28 12:00:00+00:00,175.125,23837.59112,267.82
2021-12-28 13:00:00+00:00,163.55,24844.05082,267.82
2021-12-28 14:00:00+00:00,146.305,24683.02286,267.82
2021-12-28 15:00:00+00:00,173.69,24520.39697,267.82
2021-12-28 16:00:00+00:00,236.985,25793.84602,267.82
2021-12-28 17:00:00+00:00,248.01,28899,267.82
